suite,point,acc,loss
Camelyon17 ERM,Baseline,0.9189115150375056,0.2111127794472336
Camelyon17 ERM,Proxy-only P95,0.9198967714628352,0.2664274098367872
Camelyon17 ERM,Guardrail P95,0.9172948950078774,0.23695897649679593
Camelyon17 ERM,Fixed P95,0.9204011569120796,0.2866714218214136
Camelyon17 Finetune,Baseline,0.6831730430079713,0.9018251368737656
Camelyon17 Finetune,Proxy-only P95,0.7082817974463282,1.5203493524147524
Camelyon17 Finetune,Guardrail P95,0.6928657088437932,0.9697722790303399
Camelyon17 Finetune,Fixed P95,0.7282820325910597,2.0553998105568434
