config,seed,epoch,val_proxy,val_mse_raw,test_mse_raw,test_tail_mse,pearson_r
baseline,5,16,0.4369544982910156,0.4369544982910156,0.4131401479244232,3.550302505493164,0.6188459083990305
baseline,5,17,0.4295269250869751,0.4295269250869751,0.40461796522140503,3.4887032508850098,0.6213324919522665
baseline,5,18,0.4362259805202484,0.4362259805202484,0.41396525502204895,3.489975929260254,0.6211270915917564
baseline,5,19,0.43876156210899353,0.43876156210899353,0.41582420468330383,3.4733598232269287,0.6229226237400078
baseline,5,20,0.4405404329299927,0.4405404329299927,0.4183892011642456,3.4782583713531494,0.6225311864020129
baseline,5,21,0.42926183342933655,0.42926183342933655,0.40697064995765686,3.4648854732513428,0.6217027814961005
baseline,5,22,0.43601128458976746,0.43601128458976746,0.41218000650405884,3.5264809131622314,0.6219355326507267
baseline,5,23,0.43618807196617126,0.43618807196617126,0.41287678480148315,3.536409616470337,0.6221759711966496
baseline,5,24,0.4313827157020569,0.4313827157020569,0.4066556692123413,3.455892324447632,0.6252720996304287
baseline,5,25,0.4411695897579193,0.4411695897579193,0.41910094022750854,3.5586743354797363,0.6170555919214117
baseline,5,26,0.4414627254009247,0.4414627254009247,0.4179074466228485,3.50996732711792,0.623116678880903
baseline,5,27,0.4343923032283783,0.4343923032283783,0.4114535450935364,3.4646143913269043,0.6237950832056408
baseline,5,28,0.4292750358581543,0.4292750358581543,0.4043652415275574,3.454751968383789,0.6253763147725726
baseline,5,29,0.43860504031181335,0.43860504031181335,0.41796353459358215,3.536482572555542,0.6203864920950433
baseline,5,30,0.42661795020103455,0.42661795020103455,0.40446269512176514,3.453545093536377,0.6251759862274694
baseline,5,31,0.4311777949333191,0.4311777949333191,0.4107758104801178,3.4880871772766113,0.6234756498056848
baseline,5,32,0.43197309970855713,0.43197309970855713,0.41056400537490845,3.486513376235962,0.6229483971381296
baseline,5,33,0.43379583954811096,0.43379583954811096,0.41316261887550354,3.5144424438476562,0.6229535132938279
baseline,5,34,0.43514925241470337,0.43514925241470337,0.4101603329181671,3.4896738529205322,0.6244175189898814
baseline,5,35,0.44346189498901367,0.44346189498901367,0.42165660858154297,3.5422158241271973,0.623456766084778
baseline,5,36,0.43893760442733765,0.43893760442733765,0.41592493653297424,3.5133018493652344,0.6268092930408543
baseline,5,37,0.43149808049201965,0.43149808049201965,0.40957337617874146,3.4771745204925537,0.6234643853878671
baseline,5,38,0.4347960352897644,0.4347960352897644,0.41216781735420227,3.4953150749206543,0.6269701621922765
baseline,5,39,0.4345044791698456,0.4345044791698456,0.41399016976356506,3.5220205783843994,0.6257817592083115
baseline,5,40,0.4321674704551697,0.4321674704551697,0.4103171229362488,3.514117956161499,0.6236178381073985
baseline,5,41,0.43723228573799133,0.43723228573799133,0.4166589081287384,3.539656639099121,0.6236758880174029
baseline,5,42,0.4305725395679474,0.4305725395679474,0.4115845859050751,3.480477809906006,0.6208598375319694
baseline,5,43,0.42468562722206116,0.42468562722206116,0.4038540720939636,3.428243398666382,0.6262750299915233
baseline,5,44,0.4342947006225586,0.4342947006225586,0.41331061720848083,3.485802173614502,0.6266426958452261
baseline,5,45,0.42717432975769043,0.42717432975769043,0.406183123588562,3.4380104541778564,0.6250374208828838
baseline,5,46,0.4294954538345337,0.4294954538345337,0.4085579514503479,3.4777753353118896,0.6235779694642328
baseline,5,47,0.4267384707927704,0.4267384707927704,0.40363824367523193,3.4578917026519775,0.625398375981587
baseline,5,48,0.43772363662719727,0.43772363662719727,0.41594189405441284,3.5170705318450928,0.6238841920075361
baseline,5,49,0.4283514618873596,0.4283514618873596,0.40705594420433044,3.4501869678497314,0.6262215438184943
baseline,5,50,0.4278757870197296,0.4278757870197296,0.40317440032958984,3.474010467529297,0.6253239467459875
baseline,6,1,0.4878208637237549,0.4878208637237549,0.46858885884284973,3.7835679054260254,0.5847149926514819
baseline,6,2,0.45689842104911804,0.45689842104911804,0.43683862686157227,3.7213857173919678,0.5904791155816648
baseline,6,3,0.4697320759296417,0.4697320759296417,0.4484844505786896,3.7155892848968506,0.5987752962981856
baseline,6,4,0.45841190218925476,0.45841190218925476,0.4356841742992401,3.6638073921203613,0.6025709749449115
baseline,6,5,0.44847914576530457,0.44847914576530457,0.4243898391723633,3.567518949508667,0.6091758628927383
baseline,6,6,0.4363754689693451,0.4363754689693451,0.41135460138320923,3.5088369846343994,0.6114469252104848
baseline,6,7,0.44453251361846924,0.44453251361846924,0.4217439293861389,3.5210134983062744,0.6126651551363245
baseline,6,8,0.44587069749832153,0.44587069749832153,0.4227091372013092,3.5385446548461914,0.6117182644575171
baseline,6,9,0.4499590992927551,0.4499590992927551,0.4266450107097626,3.5700020790100098,0.6130137149838646
baseline,6,10,0.44983723759651184,0.44983723759651184,0.4296683073043823,3.606544256210327,0.607761697235372
baseline,6,11,0.4431363046169281,0.4431363046169281,0.4189937114715576,3.545121669769287,0.6135719995265689
baseline,6,12,0.4434715807437897,0.4434715807437897,0.4188682436943054,3.523317575454712,0.6129661206051347
baseline,6,13,0.441897451877594,0.441897451877594,0.42067569494247437,3.535792350769043,0.6138635252538854
baseline,6,14,0.43799611926078796,0.43799611926078796,0.41612476110458374,3.5238354206085205,0.6171069228633063
baseline,6,15,0.4475821852684021,0.4475821852684021,0.42432036995887756,3.5617709159851074,0.6168483945800926
baseline,6,16,0.4422651529312134,0.4422651529312134,0.4186270534992218,3.5154757499694824,0.6168719482802806
baseline,6,17,0.4379703104496002,0.4379703104496002,0.41680216789245605,3.5653460025787354,0.6144953304562707
baseline,6,18,0.4350372552871704,0.4350372552871704,0.40998929738998413,3.519402503967285,0.6186744076779648
baseline,6,19,0.4289824068546295,0.4289824068546295,0.40444156527519226,3.479764938354492,0.6206071873682698
baseline,6,20,0.43254902958869934,0.43254902958869934,0.4099462330341339,3.473829507827759,0.620415177121805
baseline,6,21,0.4407613277435303,0.4407613277435303,0.41608667373657227,3.5095150470733643,0.620435890827189
baseline,6,22,0.43178224563598633,0.43178224563598633,0.40915513038635254,3.4817380905151367,0.6216840809440357
baseline,6,23,0.4382869005203247,0.4382869005203247,0.41722506284713745,3.4968206882476807,0.6188668754317085
baseline,6,24,0.43380728363990784,0.43380728363990784,0.41364723443984985,3.5204477310180664,0.6187043975494942
baseline,6,25,0.4292367398738861,0.4292367398738861,0.40612390637397766,3.5070817470550537,0.6183715430146246
baseline,6,26,0.4327308237552643,0.4327308237552643,0.4122588336467743,3.526954412460327,0.6196312603710223
baseline,6,27,0.4353732764720917,0.4353732764720917,0.4160683751106262,3.5418734550476074,0.6179479854131105
baseline,6,28,0.4365653395652771,0.4365653395652771,0.417110800743103,3.510077476501465,0.6207778068612841
baseline,6,29,0.43413272500038147,0.43413272500038147,0.412584513425827,3.487156629562378,0.6197372554144015
baseline,6,30,0.4365015923976898,0.4365015923976898,0.4149487316608429,3.509882926940918,0.6220077582179357
baseline,6,31,0.4418957233428955,0.4418957233428955,0.416189044713974,3.5219197273254395,0.6213424289946092
baseline,6,32,0.42811429500579834,0.42811429500579834,0.4070012867450714,3.4646544456481934,0.621854770928218
baseline,6,33,0.43187078833580017,0.43187078833580017,0.41188374161720276,3.5273091793060303,0.6214107875951288
baseline,6,34,0.4330662786960602,0.4330662786960602,0.4112893342971802,3.4933903217315674,0.6243660359013332
baseline,6,35,0.4407062530517578,0.4407062530517578,0.41690823435783386,3.5467286109924316,0.6239611638765034
baseline,6,36,0.4328756034374237,0.4328756034374237,0.41129547357559204,3.4895546436309814,0.6225252921966007
baseline,6,37,0.43158021569252014,0.43158021569252014,0.4114457070827484,3.4879634380340576,0.621875364534862
baseline,6,38,0.4325636923313141,0.4325636923313141,0.4134904146194458,3.5462629795074463,0.6200212115546199
baseline,6,39,0.43846946954727173,0.43846946954727173,0.41740477085113525,3.498884916305542,0.6248604049463183
baseline,6,40,0.43300724029541016,0.43300724029541016,0.41086146235466003,3.4899160861968994,0.6252249326449628
baseline,6,41,0.4317033886909485,0.4317033886909485,0.41303834319114685,3.4967167377471924,0.6223973147995319
baseline,6,42,0.4325370788574219,0.4325370788574219,0.4117090404033661,3.4849069118499756,0.6222461571774427
baseline,6,43,0.43562042713165283,0.43562042713165283,0.41481590270996094,3.516997814178467,0.6238781228076735
baseline,6,44,0.4334695637226105,0.4334695637226105,0.41158193349838257,3.493350028991699,0.6245174901422201
baseline,6,45,0.4396531581878662,0.4396531581878662,0.42021211981773376,3.5891988277435303,0.6181731943704957
baseline,6,46,0.43219056725502014,0.43219056725502014,0.4120127260684967,3.500753164291382,0.6237587780422853
baseline,6,47,0.43632370233535767,0.43632370233535767,0.4166572690010071,3.525541067123413,0.6227516014147458
baseline,6,48,0.43399980664253235,0.43399980664253235,0.41568005084991455,3.541217088699341,0.6204995106922453
baseline,6,49,0.4329771101474762,0.4329771101474762,0.4127471148967743,3.50154972076416,0.6230631287051663
baseline,6,50,0.4351603388786316,0.4351603388786316,0.4149917960166931,3.518970489501953,0.6253408129850717
baseline,7,1,0.4928458631038666,0.4928458631038666,0.4724927246570587,3.836695432662964,0.5836457016015452
baseline,7,2,0.48247337341308594,0.48247337341308594,0.4603058993816376,3.785848379135132,0.5951297498778687
baseline,7,3,0.4593717157840729,0.4593717157840729,0.43509140610694885,3.6681461334228516,0.5991683824211648
baseline,7,4,0.44235140085220337,0.44235140085220337,0.41964438557624817,3.591217517852783,0.604222784443303
baseline,7,5,0.4399612247943878,0.4399612247943878,0.4179256856441498,3.5795767307281494,0.6079606173995539
baseline,7,6,0.44336047768592834,0.44336047768592834,0.4203220009803772,3.5719246864318848,0.6097597784056943
baseline,7,7,0.457726389169693,0.457726389169693,0.4376481771469116,3.578583002090454,0.6105409347898849
baseline,7,8,0.44695091247558594,0.44695091247558594,0.4248787462711334,3.5436289310455322,0.6135869472436736
baseline,7,9,0.4418778419494629,0.4418778419494629,0.42168352007865906,3.582096815109253,0.6083886768658285
baseline,7,10,0.4475759267807007,0.4475759267807007,0.4242608845233917,3.5152275562286377,0.6166337380824133
baseline,7,11,0.4512397348880768,0.4512397348880768,0.42626646161079407,3.5818166732788086,0.6177037096434472
baseline,7,12,0.4286194145679474,0.4286194145679474,0.40665867924690247,3.4915177822113037,0.6180740839323859
baseline,7,13,0.42730656266212463,0.42730656266212463,0.4012566804885864,3.486252784729004,0.6203174496515267
baseline,7,14,0.43323612213134766,0.43323612213134766,0.4073675572872162,3.478907346725464,0.621956999470756
baseline,7,15,0.43692925572395325,0.43692925572395325,0.41279977560043335,3.503946304321289,0.6205667580142432
baseline,7,16,0.432553231716156,0.432553231716156,0.4075842499732971,3.4645941257476807,0.6215087364024896
baseline,7,17,0.44047069549560547,0.44047069549560547,0.4193575084209442,3.5119097232818604,0.6201209076668959
baseline,7,18,0.4356144964694977,0.4356144964694977,0.4138173758983612,3.5036909580230713,0.6212689524872541
baseline,7,19,0.44056805968284607,0.44056805968284607,0.418925940990448,3.5029306411743164,0.6208869331894588
baseline,7,20,0.4401862621307373,0.4401862621307373,0.4166485071182251,3.513676881790161,0.6212934275290903
baseline,7,21,0.4267175793647766,0.4267175793647766,0.40649688243865967,3.5095670223236084,0.6185725588704154
baseline,7,22,0.42659398913383484,0.42659398913383484,0.40281274914741516,3.4803316593170166,0.6220342490035068
baseline,7,23,0.4335523545742035,0.4335523545742035,0.41069504618644714,3.4804930686950684,0.6224828370132841
baseline,7,24,0.44284671545028687,0.44284671545028687,0.421046644449234,3.5400421619415283,0.6200206402910685
baseline,7,25,0.43685877323150635,0.43685877323150635,0.4140380918979645,3.5110459327697754,0.621060543116311
baseline,7,26,0.4342217743396759,0.4342217743396759,0.413581520318985,3.544064521789551,0.6189690591176114
baseline,7,27,0.4298861026763916,0.4298861026763916,0.4049810469150543,3.4800260066986084,0.6210439980351135
baseline,7,28,0.43569016456604004,0.43569016456604004,0.41276100277900696,3.5068845748901367,0.6233644785514363
baseline,7,29,0.43196889758110046,0.43196889758110046,0.41144028306007385,3.498643636703491,0.6208488162872735
baseline,7,30,0.43135085701942444,0.43135085701942444,0.40804317593574524,3.4527714252471924,0.6266825953373594
baseline,7,31,0.4300994873046875,0.4300994873046875,0.4097484052181244,3.4769506454467773,0.6238336706959666
baseline,7,32,0.42967483401298523,0.42967483401298523,0.4089305102825165,3.4730329513549805,0.6228688248008706
baseline,7,33,0.4378063678741455,0.4378063678741455,0.4140494465827942,3.533066511154175,0.6253122145078878
baseline,7,34,0.4337317943572998,0.4337317943572998,0.41244399547576904,3.4474523067474365,0.6264953644019207
baseline,7,35,0.43939098715782166,0.43939098715782166,0.4171021580696106,3.473181962966919,0.6246866319470225
baseline,7,36,0.433350145816803,0.433350145816803,0.41268056631088257,3.4976284503936768,0.6195072838461001
baseline,7,37,0.4377591013908386,0.4377591013908386,0.4156854450702667,3.5334839820861816,0.6214091173985725
baseline,7,38,0.43302133679389954,0.43302133679389954,0.4107392132282257,3.511517286300659,0.6233034766897764
baseline,7,39,0.4252932071685791,0.4252932071685791,0.40595167875289917,3.4580790996551514,0.6256757326898753
baseline,7,40,0.42715999484062195,0.42715999484062195,0.40850481390953064,3.42684268951416,0.6246971605762172
baseline,7,41,0.42895957827568054,0.42895957827568054,0.40772175788879395,3.4852664470672607,0.6253544780922857
baseline,7,42,0.42983928322792053,0.42983928322792053,0.4079905152320862,3.435135841369629,0.6267977336671494
baseline,7,43,0.427482545375824,0.427482545375824,0.40807703137397766,3.481581449508667,0.6225923848163903
baseline,7,44,0.42554786801338196,0.42554786801338196,0.39896270632743835,3.4751064777374268,0.6237684740591226
baseline,7,45,0.437172532081604,0.437172532081604,0.4182412922382355,3.512619733810425,0.6223597363903035
baseline,7,46,0.42682957649230957,0.42682957649230957,0.40711191296577454,3.4638116359710693,0.6228989573181115
baseline,7,47,0.4330039918422699,0.4330039918422699,0.4121706187725067,3.4836604595184326,0.6249147790541705
baseline,7,48,0.4189452528953552,0.4189452528953552,0.397981733083725,3.440721035003662,0.6254420854613985
baseline,7,49,0.43390047550201416,0.43390047550201416,0.4118192493915558,3.485588550567627,0.6219067057702936
baseline,7,50,0.4281381368637085,0.4281381368637085,0.404850035905838,3.453188896179199,0.6276028994911993
baseline,8,1,0.45618581771850586,0.45618581771850586,0.43375250697135925,3.7119107246398926,0.5887311141056792
baseline,8,2,0.4505937695503235,0.4505937695503235,0.431284636259079,3.669292688369751,0.5916583630782036
baseline,8,3,0.44086405634880066,0.44086405634880066,0.42139995098114014,3.5744893550872803,0.6013266554590301
baseline,8,4,0.4377899169921875,0.4377899169921875,0.41825178265571594,3.5733444690704346,0.6054296530035703
baseline,8,5,0.43707969784736633,0.43707969784736633,0.41726696491241455,3.5688531398773193,0.6056818143790645
baseline,8,6,0.45132434368133545,0.45132434368133545,0.43199217319488525,3.58147931098938,0.609938963056609
baseline,8,7,0.4497864842414856,0.4497864842414856,0.4288707673549652,3.5371451377868652,0.614240409331949
baseline,8,8,0.4460538327693939,0.4460538327693939,0.4266591966152191,3.5560073852539062,0.6134406005802934
baseline,8,9,0.4478828012943268,0.4478828012943268,0.4260323941707611,3.5811710357666016,0.6135431522194175
baseline,8,10,0.44930922985076904,0.44930922985076904,0.42684754729270935,3.517214298248291,0.6161202882956817
baseline,8,11,0.4394083619117737,0.4394083619117737,0.4177616238594055,3.533179998397827,0.6161880447607424
baseline,8,12,0.43504783511161804,0.43504783511161804,0.4140947759151459,3.5310068130493164,0.6166687953920179
baseline,8,13,0.43197566270828247,0.43197566270828247,0.4085577726364136,3.4980156421661377,0.6169701434392857
baseline,8,14,0.4482758939266205,0.4482758939266205,0.42895767092704773,3.5385680198669434,0.6190225528246981
baseline,8,15,0.4335049092769623,0.4335049092769623,0.41055136919021606,3.500570297241211,0.6190221414014929
baseline,8,16,0.4294496178627014,0.4294496178627014,0.4101443886756897,3.543393611907959,0.6162441775183244
baseline,8,17,0.4353826940059662,0.4353826940059662,0.4150678217411041,3.5369482040405273,0.6207729363153607
baseline,8,18,0.44888660311698914,0.44888660311698914,0.42618218064308167,3.523894786834717,0.6218380693690346
baseline,8,19,0.43348219990730286,0.43348219990730286,0.4096187949180603,3.4621498584747314,0.6233999300358638
baseline,8,20,0.43175971508026123,0.43175971508026123,0.40918591618537903,3.5122792720794678,0.622326022365112
baseline,8,21,0.42763426899909973,0.42763426899909973,0.40536001324653625,3.4904351234436035,0.6202203459695146
baseline,8,22,0.4377742409706116,0.4377742409706116,0.41859573125839233,3.5566635131835938,0.6190909618149388
baseline,8,23,0.4371170401573181,0.4371170401573181,0.4166095554828644,3.5295193195343018,0.6221413268223572
baseline,8,24,0.4256306290626526,0.4256306290626526,0.40486323833465576,3.482670783996582,0.6223577847227965
baseline,8,25,0.43058890104293823,0.43058890104293823,0.40725383162498474,3.4848103523254395,0.6237109826996647
baseline,8,26,0.4398384094238281,0.4398384094238281,0.4192346930503845,3.531993865966797,0.6221691071860205
baseline,8,27,0.42461201548576355,0.42461201548576355,0.4028700888156891,3.444906234741211,0.6248823481698021
baseline,8,28,0.4373498558998108,0.4373498558998108,0.4139648377895355,3.505127191543579,0.622611925553513
baseline,8,29,0.43346309661865234,0.43346309661865234,0.4133267402648926,3.51932692527771,0.6226850103206476
baseline,8,30,0.4322517216205597,0.4322517216205597,0.41347283124923706,3.5051896572113037,0.6211212387834502
baseline,8,31,0.42724111676216125,0.42724111676216125,0.4064452052116394,3.4796435832977295,0.6238239794369944
baseline,8,32,0.43632593750953674,0.43632593750953674,0.41507694125175476,3.497103691101074,0.6208022346834398
baseline,8,33,0.4409196078777313,0.4409196078777313,0.4213983118534088,3.52604341506958,0.6222169474747486
baseline,8,34,0.4356669783592224,0.4356669783592224,0.4147215485572815,3.5061774253845215,0.6230702918136368
baseline,8,35,0.4279419481754303,0.4279419481754303,0.41013258695602417,3.5007553100585938,0.6187014088678116
baseline,8,36,0.43258383870124817,0.43258383870124817,0.41313081979751587,3.473205327987671,0.6216049801668104
baseline,8,37,0.4384009838104248,0.4384009838104248,0.41737818717956543,3.5503647327423096,0.6238152562627785
baseline,8,38,0.43022868037223816,0.43022868037223816,0.411113440990448,3.4421048164367676,0.625165821788345
baseline,8,39,0.4257420599460602,0.4257420599460602,0.4054798185825348,3.45697283744812,0.6240810635041328
baseline,8,40,0.4295811355113983,0.4295811355113983,0.41231366991996765,3.5134122371673584,0.6186375765901828
baseline,8,41,0.4364473223686218,0.4364473223686218,0.41771599650382996,3.5137739181518555,0.6251114568013708
baseline,8,42,0.4272988438606262,0.4272988438606262,0.40755096077919006,3.4567582607269287,0.6246418785023085
baseline,8,43,0.44021880626678467,0.44021880626678467,0.41930902004241943,3.542515754699707,0.6236472183759835
baseline,8,44,0.43000322580337524,0.43000322580337524,0.4087662100791931,3.486286163330078,0.6209033732301922
baseline,8,45,0.4295331835746765,0.4295331835746765,0.41051051020622253,3.479515314102173,0.6248889287990809
baseline,8,46,0.438273549079895,0.438273549079895,0.4190444350242615,3.5465188026428223,0.6182299427856661
baseline,8,47,0.4318063259124756,0.4318063259124756,0.4133492708206177,3.5087718963623047,0.6200335902121454
baseline,8,48,0.42409268021583557,0.42409268021583557,0.40433159470558167,3.4626407623291016,0.6250239147777287
baseline,8,49,0.42956653237342834,0.42956653237342834,0.40858161449432373,3.481346845626831,0.6249514089222153
baseline,8,50,0.43150585889816284,0.43150585889816284,0.41260457038879395,3.5139777660369873,0.6227409259748188
baseline,9,1,0.46557489037513733,0.46557489037513733,0.4450826048851013,3.680478572845459,0.5872913097885342
baseline,9,2,0.4695480465888977,0.4695480465888977,0.446421355009079,3.6683478355407715,0.5957332948344545
baseline,9,3,0.4459158480167389,0.4459158480167389,0.4258674085140228,3.591346263885498,0.6005748882767755
baseline,9,4,0.449955552816391,0.449955552816391,0.4297187924385071,3.6495323181152344,0.6024166150463283
baseline,9,5,0.4413418471813202,0.4413418471813202,0.4200880825519562,3.549142599105835,0.6058418454862347
baseline,9,6,0.44682857394218445,0.44682857394218445,0.42330479621887207,3.5428707599639893,0.6102164188733045
baseline,9,7,0.44923660159111023,0.44923660159111023,0.4264679551124573,3.600961923599243,0.6091640900005921
baseline,9,8,0.4438987076282501,0.4438987076282501,0.42022860050201416,3.5720443725585938,0.6115797665003108
baseline,9,9,0.4380384385585785,0.4380384385585785,0.41502583026885986,3.5258395671844482,0.6145123372582918
baseline,9,10,0.4421062171459198,0.4421062171459198,0.41918569803237915,3.5435824394226074,0.6144590863364928
baseline,9,11,0.44071152806282043,0.44071152806282043,0.4191034138202667,3.5751471519470215,0.6142738368395231
baseline,9,12,0.4313589036464691,0.4313589036464691,0.4084875285625458,3.534294843673706,0.6153427912947328
baseline,9,13,0.4394877254962921,0.4394877254962921,0.41680166125297546,3.5306637287139893,0.6169465487787418
baseline,9,14,0.43970298767089844,0.43970298767089844,0.4171026647090912,3.557189702987671,0.6157642776294372
baseline,9,15,0.43648236989974976,0.43648236989974976,0.41283905506134033,3.5046892166137695,0.6191083361839522
baseline,9,16,0.44314420223236084,0.44314420223236084,0.4191179573535919,3.5271317958831787,0.6203972306834148
baseline,9,17,0.43461963534355164,0.43461963534355164,0.41287127137184143,3.5622880458831787,0.6164635508437881
baseline,9,18,0.446066677570343,0.446066677570343,0.4214237928390503,3.546653985977173,0.6192210704421309
baseline,9,19,0.4427846372127533,0.4427846372127533,0.41872385144233704,3.5340383052825928,0.6211576399334237
baseline,9,20,0.43360987305641174,0.43360987305641174,0.41072121262550354,3.4756057262420654,0.6223284364721591
baseline,9,21,0.43081191182136536,0.43081191182136536,0.40509361028671265,3.4637975692749023,0.624613192090195
baseline,9,22,0.4383128881454468,0.4383128881454468,0.41652971506118774,3.504575729370117,0.6194092614140078
baseline,9,23,0.4389983117580414,0.4389983117580414,0.41700413823127747,3.485614061355591,0.6215393723872008
baseline,9,24,0.426460325717926,0.426460325717926,0.4012482762336731,3.4616050720214844,0.6233426732447744
baseline,9,25,0.44260355830192566,0.44260355830192566,0.41835859417915344,3.540914297103882,0.6243897744094385
baseline,9,26,0.4434322714805603,0.4434322714805603,0.4216955304145813,3.5256659984588623,0.6224284309635633
baseline,9,27,0.45024362206459045,0.45024362206459045,0.4279597997665405,3.5931990146636963,0.6222677137788628
baseline,9,28,0.4456369876861572,0.4456369876861572,0.42344552278518677,3.539580821990967,0.6217294548822381
baseline,9,29,0.43089354038238525,0.43089354038238525,0.4103679358959198,3.4984748363494873,0.6200543642432668
baseline,9,30,0.43237757682800293,0.43237757682800293,0.4130555987358093,3.481771230697632,0.6224135726761871
baseline,9,31,0.4319879710674286,0.4319879710674286,0.409104585647583,3.5005006790161133,0.6224371555509545
baseline,9,32,0.43485546112060547,0.43485546112060547,0.41165632009506226,3.509554624557495,0.6234359923716386
baseline,9,33,0.42781862616539,0.42781862616539,0.40598437190055847,3.492912530899048,0.6221068775206865
baseline,9,34,0.43363460898399353,0.43363460898399353,0.41139018535614014,3.5164682865142822,0.6246424304106328
baseline,9,35,0.45545804500579834,0.45545804500579834,0.4337901175022125,3.5997707843780518,0.6230312717325351
baseline,9,36,0.42648306488990784,0.42648306488990784,0.4035291075706482,3.4840853214263916,0.6238820652005355
baseline,9,37,0.42786073684692383,0.42786073684692383,0.40721985697746277,3.472550868988037,0.6229796825587941
baseline,9,38,0.43251681327819824,0.43251681327819824,0.4101126492023468,3.4890615940093994,0.6230533184814534
baseline,9,39,0.4462350904941559,0.4462350904941559,0.4252169728279114,3.529315948486328,0.62405104324758
baseline,9,40,0.43436649441719055,0.43436649441719055,0.4108284115791321,3.500743865966797,0.6260728394533611
baseline,9,41,0.42867809534072876,0.42867809534072876,0.408535897731781,3.4719431400299072,0.6243671874079001
baseline,9,42,0.44206973910331726,0.44206973910331726,0.42015621066093445,3.5562245845794678,0.6230278485751519
baseline,9,43,0.4299243092536926,0.4299243092536926,0.4070049524307251,3.4684817790985107,0.625546326064637
baseline,9,44,0.44081249833106995,0.44081249833106995,0.41913753747940063,3.4880623817443848,0.6238170509888374
baseline,9,45,0.427259624004364,0.427259624004364,0.40621885657310486,3.446000814437866,0.6245095564941524
baseline,9,46,0.43626073002815247,0.43626073002815247,0.41626372933387756,3.5174319744110107,0.6210801433625694
baseline,9,47,0.43374884128570557,0.43374884128570557,0.414458304643631,3.500154495239258,0.620481343741509
baseline,9,48,0.42812731862068176,0.42812731862068176,0.4065653681755066,3.468435764312744,0.6245778809278396
baseline,9,49,0.42886120080947876,0.42886120080947876,0.408345490694046,3.4789326190948486,0.6243480023773015
baseline,9,50,0.4497191905975342,0.4497191905975342,0.4250469505786896,3.5772907733917236,0.6265393014655173
winsorized_p95,0,1,0.1372510939836502,0.46431368589401245,0.4449148178100586,3.8989202976226807,0.5649974257163276
winsorized_p95,0,2,0.13557292520999908,0.46300819516181946,0.443845272064209,3.900791645050049,0.565290727827768
winsorized_p95,0,3,0.1337718367576599,0.4625605344772339,0.44251078367233276,3.90128231048584,0.5682514446465785
winsorized_p95,0,4,0.13190943002700806,0.45982223749160767,0.43869298696517944,3.8926661014556885,0.5740792568405344
winsorized_p95,0,5,0.13187958300113678,0.4565509855747223,0.4356388449668884,3.8644673824310303,0.5768801959051066
winsorized_p95,0,6,0.13128899037837982,0.4557085931301117,0.4350529611110687,3.8468847274780273,0.5789717847123828
winsorized_p95,0,7,0.12846289575099945,0.4566766917705536,0.43574848771095276,3.8838694095611572,0.5800030171327795
winsorized_p95,0,8,0.1303018182516098,0.4521823823451996,0.432803750038147,3.8148772716522217,0.5819755569053942
winsorized_p95,0,9,0.13177761435508728,0.4538537561893463,0.4352629482746124,3.814331293106079,0.5806658380493461
winsorized_p95,0,10,0.1348426789045334,0.4493944048881531,0.43026354908943176,3.7430686950683594,0.5843181917761043
winsorized_p95,0,11,0.127517431974411,0.451569139957428,0.43109330534935,3.8340139389038086,0.5852640153247287
winsorized_p95,0,12,0.12933731079101562,0.45080623030662537,0.4306952953338623,3.7903497219085693,0.586239980583
winsorized_p95,0,13,0.1295628398656845,0.45203348994255066,0.4315646290779114,3.7990548610687256,0.5864967637402284
winsorized_p95,0,14,0.13061007857322693,0.4495649039745331,0.4302859604358673,3.7773609161376953,0.5848824079012056
winsorized_p95,0,15,0.1311447024345398,0.4469064474105835,0.4276750981807709,3.7551238536834717,0.5872021231645354
winsorized_p95,0,16,0.12899385392665863,0.44915449619293213,0.4301518201828003,3.792456865310669,0.5840298305386525
winsorized_p95,0,17,0.12820111215114594,0.44820958375930786,0.4285382330417633,3.7869462966918945,0.586221921969652
winsorized_p95,0,18,0.12855854630470276,0.4480794370174408,0.4292764663696289,3.778602361679077,0.5865980662130313
winsorized_p95,0,19,0.12898623943328857,0.44702044129371643,0.427507221698761,3.762827157974243,0.5883219490235384
winsorized_p95,0,20,0.12557435035705566,0.45057880878448486,0.4315200448036194,3.828925848007202,0.5865409560349338
winsorized_p95,0,21,0.12791495025157928,0.44619494676589966,0.4262999892234802,3.7603893280029297,0.5908024810473508
winsorized_p95,0,22,0.12574978172779083,0.4488492012023926,0.4281591475009918,3.8109331130981445,0.5888780772502245
winsorized_p95,0,23,0.1252007782459259,0.44733303785324097,0.427260160446167,3.7997684478759766,0.5902452216484833
winsorized_p95,0,24,0.12506337463855743,0.45127052068710327,0.43186599016189575,3.8369662761688232,0.5847605048614117
winsorized_p95,0,25,0.1269153505563736,0.44759082794189453,0.4272302985191345,3.793025016784668,0.5886541361105256
winsorized_p95,0,26,0.12758184969425201,0.44887810945510864,0.4306308329105377,3.791609525680542,0.5844645843324406
winsorized_p95,0,27,0.12726923823356628,0.4476594626903534,0.4286876618862152,3.774808645248413,0.5896789969069769
winsorized_p95,0,28,0.12760841846466064,0.44742491841316223,0.4282636046409607,3.76971173286438,0.5899520611939287
winsorized_p95,0,29,0.1297674924135208,0.4449785351753235,0.4267103374004364,3.745333194732666,0.5878270789794369
