"regime","n","val_acc_mean","val_acc_ci","val_loss_mean","val_loss_ci","test_acc_mean","test_acc_ci","test_loss_mean","test_loss_ci","val_worst_domain_acc_mean","val_worst_domain_acc_ci","val_worst_domain_loss_mean","val_worst_domain_loss_ci","test_worst_domain_acc_mean","test_worst_domain_acc_ci","test_worst_domain_loss_mean","test_worst_domain_loss_ci","val_hosp_1_acc_mean","val_hosp_1_acc_ci","test_hosp_2_acc_mean","test_hosp_2_acc_ci","val_hosp_1_loss_mean","val_hosp_1_loss_ci","test_hosp_2_loss_mean","test_hosp_2_loss_ci"
"rcgdro_finetune","10","0.9251346550538619","0.0041964891426958155","0.23882084336932063","0.015176210121150162","0.6831730430079713","0.037688507960469304","0.9018251368737656","0.1609276782419688","0.9251346550538619","0.0041964891426958155","0.23882084336932063","0.015176210121150162","0.6831730430079713","0.037688507960469304","0.9018251368737656","0.1609276782419688","0.9251346550538619","0.0041964891426958155","0.6831730430079713","0.037688507960469304","0.23882084336932063","0.015176210121150162","0.9018251368737656","0.1609276782419688"
"rcgdro_softclip_p95_a10_cam_finetune","10","0.9331079532431813","0.00436734377421401","0.3586139886090218","0.059985524736039776","0.7082817974463282","0.03550688445724168","1.5203493524147524","0.33584041550319593","0.9331079532431813","0.00436734377421401","0.3586139886090218","0.059985524736039776","0.7082817974463282","0.03550688445724168","1.5203493524147524","0.33584041550319593","0.9331079532431813","0.00436734377421401","0.7082817974463282","0.03550688445724168","0.3586139886090218","0.059985524736039776","1.5203493524147524","0.33584041550319593"
"rcgdro_softclip_p97_a10_cam_finetune","10","0.9328988081595233","0.0022634319980787193","0.33453358313033166","0.05169953606792309","0.6702259740870506","0.06503876070827976","1.6733790993578672","0.6632276811569787","0.9328988081595233","0.0022634319980787193","0.33453358313033166","0.05169953606792309","0.6702259740870506","0.06503876070827976","1.6733790993578672","0.6632276811569787","0.9328988081595233","0.0022634319980787193","0.6702259740870506","0.06503876070827976","0.33453358313033166","0.05169953606792309","1.6733790993578672","0.6632276811569787"
"rcgdro_softclip_p99_a10_cam_finetune","10","0.9343169837267935","0.0031777311245698896","0.3076852505051771","0.05294417000653652","0.677841136219343","0.043649851826579565","1.4526828870180357","0.28084970497699585","0.9343169837267935","0.0031777311245698896","0.3076852505051771","0.05294417000653652","0.677841136219343","0.043649851826579565","1.4526828870180357","0.28084970497699585","0.9343169837267935","0.0031777311245698896","0.677841136219343","0.043649851826579565","0.3076852505051771","0.05294417000653652","1.4526828870180357","0.28084970497699585"
