selection_mode,selection_policy,n,epoch_mean,delta_test_hosp_2_acc_vs_baseline,delta_test_hosp_2_loss_vs_baseline,delta_tail_worst_cvar_selected_vs_baseline,delta_test_ece_vs_baseline,delta_test_worst_domain_ece_vs_baseline,delta_proxy_metric_vs_baseline,bootstrap_rw_selected_mean,bootstrap_rw_early_mean
selected_best_proxy,baseline,10,5.5,0.0,0.0,0.0,0.0,0.0,0.0,,
selected_best_proxy,guardrail,10,15.2,-0.0027088673078279777,0.015795165688183246,1.8918301582336425,0.00830212025554782,0.00830212025554782,-0.12172361807979756,,
selected_best_proxy,oracle_loss,10,6.4,0.0027041644131962084,-0.00034584158777759,0.9213505983352661,0.0011009058373872005,0.0011009058373872005,-0.11457256795859654,,
selected_best_proxy,proxy_only,10,15.2,-0.0027088673078279777,0.015795165688183246,1.8918301582336425,0.00830212025554782,0.00830212025554782,-0.12172361807979756,0.566965861100923,0.6053887049447935
selected_best_proxy,val_loss_only,10,4.0,-0.002070449361582105,0.00491482612251754,0.5191798090934754,-0.00265512789121633,-0.00265512789121633,-0.1113134813820141,,
