regime,n,proxy_worst_loss_clip_mean,proxy_worst_loss_clip_ci,proxy_worst_loss_mean,proxy_worst_loss_ci,tail_worst_cvar_mean,tail_worst_cvar_ci,oracle_wg_acc_mean,oracle_wg_acc_ci,val_overall_acc_mean,val_overall_acc_ci,frac_clipped_val_mean,frac_clipped_val_ci
rcgdro_finetune,10,,,20.45083276918819,31.780396976753597,71.66705876812338,82.17854028341017,0.9171409977222098,0.008508108683249105,0.9260000000000002,0.006102278099201961,,
rcgdro_softclip_p95_a10_cam_finetune,10,13.207386620374859,21.98211838621659,130.61097145010064,219.78863367268096,281.8772628687322,418.35603156584983,0.9083332081800204,0.019786904061564015,0.92655,0.0075200869549493865,0.07445,0.007679055984299112
rcgdro_softclip_p97_a10_cam_finetune,10,0.6572179332247895,0.21630493744826904,4.240484606264649,2.2485132425480496,25.277392888814212,3.3331517945426854,0.9156301469299892,0.011107760957776696,0.92835,0.004577252002020423,0.06800000000000002,0.004305069290963853
rcgdro_softclip_p99_a10_cam_finetune,10,0.6907666760237852,0.06383424884395607,2.5805349529192094,0.46509665631970254,23.363309693336486,3.458394485028546,0.9125849165227404,0.0204099659765362,0.92895,0.007617732563565106,0.05635000000000001,0.008136652228650306
