regime,n,proxy_worst_loss_clip_mean,proxy_worst_loss_clip_ci,proxy_worst_loss_mean,proxy_worst_loss_ci,tail_worst_cvar_mean,tail_worst_cvar_ci,oracle_wg_acc_mean,oracle_wg_acc_ci,val_overall_acc_mean,val_overall_acc_ci,frac_clipped_val_mean,frac_clipped_val_ci
erm_finetune,10,,,0.7459589765949917,0.05200434533840678,5.586321520805359,0.38296490365764196,0.9178799028810293,0.010885935066155383,0.93035,0.0029925822110678825,,
erm_focal_g2_cam_finetune,10,,,0.5975698196861933,0.04749546390011723,3.060295248031616,0.8822833861515686,0.9189927661385197,0.009346615811160894,0.92965,0.0032432957450716795,,
erm_labelsmooth_e10_cam_finetune,10,,,0.5576163095043551,0.022676472371371322,2.9388383865356444,0.17192663738545377,0.9204340316888189,0.0053149479445160665,0.9295,0.0029153583313205346,,
erm_softclip_p95_a10_cam_finetune,10,0.32924434574522576,0.0358350519525367,1.4664704360486438,0.3533540526328283,12.212309467792512,3.4991160482957326,0.9139991489574728,0.010326696576283968,0.9323499999999999,0.005429454474438465,0.06885,0.00573498665124863
