dataset,regime,seed,tag,epoch,test_overall_acc,test_overall_loss,test_brier,test_ece,test_worst_domain_brier,test_worst_domain_ece
camelyon17,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,7,0.9194864439062242,0.2170321366749197,0.060790185692121156,0.01834951132641271,0.060790185692121156,0.01834951132641271
camelyon17,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,19,0.9172643261927717,0.243351545754229,0.06410298520049902,0.031238190726973473,0.06410298520049902,0.031238190726973473
camelyon17,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.9180285465704141,0.21843771939720172,0.062269244299883175,0.013556599266903406,0.062269244299883175,0.013556599266903406
camelyon17,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,13,0.913290380229031,0.23913107303262723,0.06591184065825659,0.027782176672339124,0.06591184065825659,0.027782176672339124
camelyon17,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,27,0.9146071907258918,0.25793998798409995,0.06670929468740781,0.03605580957559131,0.06670929468740781,0.03605580957559131
camelyon17,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.9158064288569615,0.2205622287577424,0.0636869334899101,0.0092395592956811,0.0636869334899101,0.0092395592956811
camelyon17,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,7,0.9172878406659298,0.22109043339448134,0.0622409124027979,0.01913948958897095,0.0622409124027979,0.01913948958897095
camelyon17,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,29,0.9155712841253791,0.25627730187147146,0.06581244275443328,0.036426275548499136,0.06581244275443328,0.036426275548499136
camelyon17,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.9139487854774614,0.22224771645018349,0.06473359773273961,0.009340638642149554,0.06473359773273961,0.009340638642149554
camelyon17,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,11,0.9162414466103886,0.23008573222022913,0.06370930097901772,0.02427247592530905,0.06370930097901772,0.02427247592530905
camelyon17,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,29,0.9157241282009076,0.256903735707986,0.06589382864023163,0.036389396251622186,0.06589382864023163,0.036389396251622186
camelyon17,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,2,0.9084111270486984,0.2309904043669802,0.06821488212182475,0.005671996589875386,0.06821488212182475,0.005671996589875386
camelyon17,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,10,0.9196392879817528,0.22500024370270755,0.0616932923040495,0.02299684231798145,0.0616932923040495,0.02299684231798145
camelyon17,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,23,0.9176875867096198,0.24550509194128872,0.06390695502864598,0.033048267310525105,0.06390695502864598,0.033048267310525105
camelyon17,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.9151715380816893,0.22352500286124002,0.06418112273271731,0.013897866361924704,0.06418112273271731,0.013897866361924704
camelyon17,erm_softclip_p99_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,10,0.9177816446022526,0.22786011326968197,0.06289289200899266,0.023922952414716772,0.06289289200899266,0.023922952414716772
camelyon17,erm_softclip_p99_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,28,0.9170644531709267,0.25432157090492613,0.06501579089888243,0.035479572274993806,0.06501579089888243,0.035479572274993806
camelyon17,erm_softclip_p99_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.9139958144237779,0.22257930940376075,0.06490052550018358,0.009726618203667325,0.06490052550018358,0.009726618203667325
