epoch,regime,seed,tag,test_acc,test_hosp_2_acc,test_hosp_2_loss,test_loss,test_worst_domain_acc,test_worst_domain_loss,val_acc,val_hosp_1_acc,val_hosp_1_loss,val_loss,val_worst_domain_acc,val_worst_domain_loss
21,erm_softclip_p97_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9214263879417781,0.9214263879417781,0.2648402608833644,0.2648402608833644,0.9214263879417781,0.2648402608833644,0.9081480632592253,0.9081480632592253,0.3218213686008877,0.3218213686008877,0.9081480632592253,0.3218213686008877
5,erm_softclip_p97_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9153008676840595,0.9153008676840595,0.24121749742152934,0.24121749742152934,0.9153008676840595,0.24121749742152934,0.9046814118725648,0.9046814118725648,0.2737558293509006,0.2737558293509006,0.9046814118725648,0.2737558293509006
22,erm_softclip_p97_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9200390340254426,0.9200390340254426,0.2633361341420905,0.2633361341420905,0.9200390340254426,0.2633361341420905,0.9085491634196654,0.9085491634196654,0.3196902207596488,0.3196902207596488,0.9085491634196654,0.3196902207596488
28,erm_softclip_p97_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9212265149199332,0.9212265149199332,0.27327759111853406,0.27327759111853406,0.9212265149199332,0.27327759111853406,0.9076037130414852,0.9076037130414852,0.3366548140867957,0.3366548140867957,0.9076037130414852,0.3366548140867957
5,erm_softclip_p97_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9145954334893127,0.9145954334893127,0.23923323746842207,0.23923323746842207,0.9145954334893127,0.23923323746842207,0.9039078615631446,0.9039078615631446,0.2730197873203918,0.2730197873203918,0.9039078615631446,0.2730197873203918
7,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9194864439062242,0.9194864439062242,0.2170321366749197,0.2170321366749197,0.9194864439062242,0.2170321366749197,0.9071453128581252,0.9071453128581252,0.2531597437988927,0.2531597437988927,0.9071453128581252,0.2531597437988927
19,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9172643261927717,0.9172643261927717,0.243351545754229,0.243351545754229,0.9172643261927717,0.243351545754229,0.9055122622049049,0.9055122622049049,0.2915775461747795,0.2915775461747795,0.9055122622049049,0.2915775461747795
4,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9180285465704141,0.9180285465704141,0.21843771939720172,0.21843771939720172,0.9180285465704141,0.21843771939720172,0.9056268622507448,0.9056268622507448,0.24714624057210194,0.24714624057210194,0.9056268622507448,0.24714624057210194
13,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.913290380229031,0.913290380229031,0.23913107303262723,0.23913107303262723,0.913290380229031,0.23913107303262723,0.9055409122163649,0.9055409122163649,0.27562364747146967,0.27562364747146967,0.9055409122163649,0.27562364747146967
27,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9146071907258918,0.9146071907258918,0.25793998798409995,0.25793998798409995,0.9146071907258918,0.25793998798409995,0.9056841622736649,0.9056841622736649,0.3003856862436591,0.3003856862436591,0.9056841622736649,0.3003856862436591
