suite,level,selection_policy,regime,seed,tag,epoch,chosen_val_overall_loss,chosen_val_overall_acc,chosen_proxy_metric,chosen_proxy_metric_col
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,20,0.3251302031388886,0.912,0.6643438255090449,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.2783982522193129,0.9045,0.7452934447184842,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,20,0.3293467115333973,0.9095,0.6652765269217535,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.27480460122048,0.9095,0.6984445782697055,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,20,0.3233992847322636,0.9135,0.6713611120112559,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.2791743262886273,0.9065,0.7159076281680867,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,15,0.3121423087343095,0.9135,0.6588276461414693,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.2781643412982707,0.9065,0.7427570215216122,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,26,0.3380669884989472,0.913,0.6685701340604153,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,6,0.274237442942248,0.9095,0.6955525062024456,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,22,0.3330568035559169,0.9105,0.6647667943247912,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.2795633654756269,0.9075,0.7133529382045993,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,17,0.3124055046274167,0.912,0.667473350060115,proxy_worst_loss_clip_min
